,Age,Income,CreditScore,MonthsEmployed,NumCreditLines,LoanTerm,DTIRatio,MaritalStatus,HasMortgage,HasDependents,HasCoSigner
4939,69,15096,846,10,3,48,0.64,Single,Yes,Yes,Yes
4940,53,95872,414,4,4,60,0.29,Married,No,Yes,No
4941,44,24161,444,22,2,36,0.29,Divorced,Yes,Yes,No
4942,26,81122,309,2,1,24,0.19,Divorced,Yes,No,No
4943,66,95918,320,82,1,24,0.62,Married,Yes,Yes,No
4944,40,35966,509,98,4,12,0.89,Married,Yes,Yes,Yes
4945,48,29713,302,89,4,48,0.28,Divorced,Yes,Yes,No
4946,33,15019,622,77,2,36,0.78,Married,No,Yes,No
4947,44,125700,317,26,3,48,0.14,Divorced,No,Yes,No
4948,56,50833,651,83,1,36,0.17,Single,No,Yes,No
4949,24,141282,551,26,2,24,0.13,Married,Yes,No,No
4950,44,56268,757,52,4,60,0.58,Married,No,No,Yes
4951,29,21126,340,118,1,60,0.19,Divorced,No,No,No
4952,40,120544,685,115,4,48,0.28,Divorced,Yes,Yes,No
4953,21,16722,631,38,1,60,0.53,Divorced,No,No,Yes
4954,43,115306,831,27,1,24,0.29,Divorced,Yes,No,No
4955,55,72087,522,108,2,48,0.54,Married,Yes,Yes,No
4956,68,87662,450,109,3,60,0.89,Married,Yes,Yes,No
4957,19,130070,787,51,1,36,0.36,Divorced,Yes,No,Yes
4958,33,46606,819,69,3,60,0.5,Single,No,Yes,No
4959,63,83033,741,9,3,12,0.42,Divorced,Yes,Yes,No
4960,60,88808,751,72,2,48,0.47,Divorced,No,No,Yes
4961,67,17334,519,66,3,24,0.64,Married,Yes,Yes,No
4962,34,39846,335,70,2,24,0.34,Married,No,No,No
4963,42,108518,688,50,4,48,0.35,Married,No,No,No
4964,18,19345,368,95,3,36,0.7,Single,Yes,Yes,No
4965,22,28646,569,106,1,12,0.71,Single,Yes,Yes,Yes
4966,57,73712,835,5,1,36,0.85,Married,Yes,No,Yes
4967,64,24660,665,99,4,60,0.22,Married,No,Yes,No
4968,44,123066,596,65,3,48,0.89,Single,Yes,No,Yes
4969,65,137462,407,27,4,60,0.56,Single,No,Yes,No
4970,28,78320,648,118,2,48,0.12,Single,Yes,Yes,Yes
4971,32,31030,659,3,2,36,0.81,Single,No,Yes,No
4972,23,17790,753,49,3,48,0.71,Divorced,No,No,No
4973,23,71063,395,100,1,24,0.27,Single,Yes,Yes,No
4974,32,35949,445,82,1,12,0.17,Married,No,No,No
4975,50,31056,375,103,1,48,0.53,Single,No,Yes,Yes
4976,29,41489,544,76,4,48,0.32,Single,No,No,Yes
4977,60,133367,577,104,2,60,0.3,Single,No,Yes,No
4978,66,26743,446,58,4,12,0.73,Married,Yes,No,No
4979,27,124114,417,11,2,60,0.27,Single,No,Yes,Yes
4980,65,48715,744,103,4,12,0.22,Divorced,Yes,No,Yes
4981,33,144501,673,0,1,12,0.77,Single,Yes,Yes,No
4982,28,31583,708,10,2,36,0.56,Single,No,No,Yes
4983,38,37474,577,34,2,48,0.86,Divorced,No,Yes,Yes
4984,35,95553,561,12,2,36,0.7,Single,Yes,Yes,Yes
4985,19,87749,343,57,3,24,0.46,Single,No,No,No
4986,32,31773,350,78,2,24,0.57,Single,No,No,Yes
4987,44,127676,822,54,3,36,0.55,Married,No,No,No
4988,55,83773,600,83,2,12,0.44,Divorced,No,Yes,Yes
4989,35,43834,783,35,4,12,0.67,Divorced,No,No,No
4990,29,90320,318,79,3,60,0.52,Single,Yes,Yes,Yes
4991,67,129745,396,26,2,60,0.25,Divorced,Yes,Yes,No
4992,22,59622,386,60,3,48,0.73,Divorced,No,Yes,No
4993,55,61285,694,14,4,60,0.48,Divorced,No,No,Yes
4994,49,136746,479,40,2,12,0.76,Divorced,Yes,No,Yes
4995,56,148097,395,93,4,36,0.31,Single,No,No,Yes
4996,31,54616,523,39,3,60,0.53,Divorced,No,Yes,Yes
4997,25,35166,442,111,3,24,0.24,Divorced,Yes,Yes,No
4998,24,40400,793,116,1,12,0.39,Single,Yes,Yes,Yes
4999,46,69277,328,106,3,12,0.68,Divorced,Yes,Yes,Yes
5000,24,76909,765,108,3,36,0.18,Single,No,Yes,Yes
5001,69,101421,478,98,3,36,0.62,Single,No,Yes,Yes
5002,28,28666,648,92,3,36,0.13,Single,Yes,Yes,Yes
5003,57,30570,687,15,4,36,0.56,Divorced,No,Yes,Yes
5004,32,36383,531,54,2,60,0.67,Married,Yes,No,Yes
5005,32,46309,553,50,1,12,0.23,Divorced,No,No,Yes
5006,34,72455,475,37,4,36,0.11,Married,No,Yes,Yes
5007,67,94007,639,39,3,36,0.26,Single,Yes,No,Yes
5008,36,149970,551,91,4,36,0.27,Single,No,Yes,Yes
5009,54,111749,506,90,4,48,0.17,Married,No,No,No
5010,63,137661,783,88,2,12,0.18,Married,Yes,No,Yes
5011,29,98297,550,46,4,12,0.82,Divorced,No,Yes,Yes
5012,51,57082,619,46,4,48,0.55,Married,Yes,Yes,No
5013,65,129337,626,106,1,60,0.3,Single,No,No,No
5014,29,133687,715,59,4,24,0.53,Married,No,No,Yes
5015,66,110380,490,92,1,60,0.53,Single,Yes,Yes,No
5016,63,134137,761,62,4,36,0.41,Married,No,No,Yes
5017,50,78177,510,111,4,48,0.61,Married,No,No,No
5018,40,61710,446,101,1,36,0.48,Single,No,Yes,No
5019,41,83163,320,51,1,24,0.8,Married,Yes,No,No
5020,57,60098,624,75,4,36,0.28,Single,Yes,Yes,Yes
5021,33,60903,414,62,4,36,0.49,Divorced,No,No,No
5022,58,78396,764,61,1,12,0.79,Divorced,Yes,No,Yes
5023,24,30969,620,63,3,60,0.59,Single,Yes,No,Yes
5024,34,145999,545,30,3,60,0.57,Divorced,Yes,Yes,No
5025,59,16338,789,10,4,60,0.52,Single,No,No,No
5026,50,17081,768,76,4,48,0.78,Single,Yes,No,No
5027,69,48817,317,9,3,60,0.41,Divorced,Yes,Yes,Yes
5028,56,31515,699,116,3,12,0.68,Married,No,Yes,No
5029,23,84835,849,0,4,60,0.77,Single,Yes,Yes,Yes
5030,47,75125,614,74,1,24,0.77,Single,Yes,Yes,No
5031,47,89364,797,15,2,24,0.56,Married,Yes,Yes,Yes
5032,65,107217,666,7,4,60,0.56,Single,Yes,Yes,Yes
5033,45,38414,459,109,3,36,0.51,Married,No,No,No
5034,57,81488,543,76,4,12,0.81,Single,No,Yes,No
5035,65,37600,656,10,2,36,0.59,Single,Yes,Yes,No
5036,62,89897,630,53,1,24,0.45,Single,Yes,No,Yes
5037,34,121238,776,57,2,36,0.34,Single,Yes,No,No
5038,24,93558,634,60,1,12,0.14,Married,Yes,No,No
5039,23,64659,538,102,2,24,0.22,Single,Yes,No,No
5040,37,99533,430,36,2,12,0.62,Single,Yes,No,Yes
5041,27,119951,817,54,1,36,0.58,Married,Yes,No,Yes
5042,27,91025,508,1,3,60,0.22,Single,Yes,No,Yes
5043,35,65411,493,43,2,60,0.75,Single,No,Yes,Yes
5044,64,93662,527,100,1,60,0.57,Single,Yes,No,Yes
5045,34,126663,303,27,1,12,0.48,Divorced,Yes,Yes,No
5046,23,95094,574,72,2,24,0.71,Single,No,No,Yes
5047,18,115943,610,60,1,36,0.78,Single,Yes,Yes,No
5048,41,111743,304,4,3,60,0.12,Divorced,Yes,Yes,No
5049,51,58611,521,83,3,60,0.5,Divorced,No,No,Yes
5050,65,70399,739,110,2,12,0.9,Divorced,Yes,Yes,No
5051,20,44783,383,39,4,24,0.12,Single,No,Yes,Yes
5052,24,86555,626,68,2,12,0.41,Divorced,No,No,No
5053,34,139475,568,64,3,60,0.43,Married,Yes,No,No
5054,21,60600,806,43,3,48,0.33,Married,Yes,No,No
5055,51,105443,346,117,4,12,0.52,Single,Yes,Yes,No
5056,29,103761,430,16,3,60,0.86,Single,No,Yes,No
5057,69,128084,617,6,1,48,0.46,Married,No,No,Yes
5058,53,121589,414,9,4,60,0.22,Single,No,No,Yes
5059,21,55718,790,31,1,48,0.15,Married,No,No,Yes
5060,27,17772,727,5,4,60,0.75,Divorced,Yes,Yes,Yes
5061,32,21857,328,106,4,36,0.59,Married,Yes,Yes,Yes
5062,42,39094,562,114,1,12,0.4,Single,Yes,Yes,No
5063,21,111158,589,82,1,24,0.12,Single,No,No,No
5064,37,50637,507,115,1,36,0.73,Single,Yes,Yes,No
5065,64,119352,515,49,2,12,0.87,Married,Yes,Yes,Yes
5066,62,17931,716,42,2,60,0.82,Single,Yes,Yes,No
5067,23,41657,507,72,2,36,0.14,Single,Yes,No,No
5068,33,65261,526,96,2,60,0.6,Single,No,No,No
5069,55,90941,592,33,4,48,0.51,Divorced,No,Yes,Yes
5070,39,47868,507,4,2,60,0.2,Married,Yes,No,Yes
5071,58,71786,778,0,2,24,0.76,Married,No,Yes,Yes
5072,38,53083,684,11,1,60,0.74,Married,No,Yes,Yes
5073,47,139618,775,95,3,36,0.11,Married,No,Yes,Yes
5074,33,96160,650,84,4,24,0.48,Single,Yes,Yes,No
5075,23,148438,517,79,1,36,0.73,Married,No,No,No
5076,41,47136,601,2,3,36,0.23,Married,Yes,Yes,No
5077,23,111425,449,113,2,48,0.3,Married,No,Yes,No
5078,63,115178,778,28,4,60,0.87,Divorced,No,Yes,Yes
5079,43,124347,373,49,1,24,0.43,Married,Yes,Yes,No
5080,50,145502,744,85,3,36,0.15,Divorced,No,Yes,No
5081,56,140738,385,50,1,36,0.16,Single,No,Yes,Yes
5082,19,49610,745,82,2,12,0.55,Married,No,Yes,Yes
5083,32,81179,589,39,3,60,0.54,Single,No,Yes,Yes
5084,18,21007,438,97,3,36,0.87,Divorced,No,No,Yes
5085,57,98929,446,60,4,24,0.66,Married,No,No,No
5086,52,81842,651,49,1,12,0.54,Divorced,No,Yes,No
5087,22,88851,498,28,4,60,0.61,Divorced,Yes,No,No
5088,21,52809,333,7,2,48,0.27,Married,No,Yes,No
5089,32,37598,435,90,2,36,0.82,Single,Yes,No,No
5090,19,75804,558,43,4,48,0.69,Single,Yes,No,No
5091,41,91346,483,5,1,36,0.43,Single,Yes,No,No
5092,64,68877,549,33,1,48,0.82,Single,No,No,No
5093,25,26050,355,69,1,48,0.22,Divorced,Yes,Yes,Yes
5094,48,34987,462,110,2,60,0.31,Married,Yes,Yes,No
5095,30,47210,478,72,2,60,0.83,Married,Yes,Yes,No
5096,60,124018,533,106,1,24,0.6,Single,No,No,Yes
5097,18,84897,499,4,3,12,0.42,Single,Yes,No,No
5098,65,75956,408,94,2,12,0.13,Married,Yes,No,No
5099,67,74585,489,44,3,12,0.82,Married,Yes,No,No
5100,66,122021,550,27,2,48,0.74,Single,Yes,Yes,Yes
5101,25,109856,571,54,1,36,0.38,Single,No,No,Yes
5102,61,118424,577,98,4,60,0.6,Single,No,Yes,No
5103,24,121427,667,88,1,24,0.84,Married,Yes,Yes,Yes
5104,34,127547,555,60,1,60,0.79,Single,Yes,Yes,No
5105,54,108652,834,17,3,12,0.86,Single,No,Yes,Yes
5106,21,41540,777,29,2,60,0.49,Divorced,Yes,No,Yes
5107,67,73577,848,51,1,12,0.71,Divorced,No,No,Yes
5108,18,67849,533,88,4,60,0.78,Divorced,No,Yes,Yes
5109,51,77958,434,46,1,60,0.63,Married,Yes,No,No
5110,58,135352,357,93,4,48,0.6,Divorced,Yes,No,Yes
5111,45,120281,823,15,4,24,0.73,Married,No,No,Yes
5112,53,86595,703,16,2,48,0.66,Single,Yes,No,Yes
5113,68,121883,698,55,2,36,0.4,Married,Yes,No,Yes
5114,26,86321,390,47,3,36,0.65,Divorced,No,Yes,No
5115,40,139967,330,1,4,36,0.19,Divorced,Yes,Yes,No
5116,37,140136,480,21,4,48,0.39,Married,No,Yes,Yes
5117,50,64081,562,41,1,36,0.63,Divorced,Yes,No,No
5118,25,118064,664,3,2,48,0.7,Divorced,Yes,Yes,No
5119,56,111787,702,54,3,36,0.19,Married,Yes,Yes,No
5120,68,111085,831,107,1,24,0.74,Single,No,No,Yes
5121,33,130712,722,111,1,36,0.56,Divorced,No,Yes,Yes
5122,27,129315,736,39,4,24,0.39,Single,No,Yes,No
5123,56,79123,438,53,4,48,0.85,Married,Yes,Yes,Yes
5124,22,35429,414,75,4,60,0.42,Divorced,Yes,Yes,No
5125,23,16842,715,28,4,36,0.52,Divorced,No,No,No
5126,21,141665,786,62,3,60,0.46,Single,Yes,No,Yes
5127,46,104298,749,111,4,60,0.54,Divorced,Yes,Yes,No
5128,20,118055,653,26,4,48,0.72,Divorced,No,No,Yes
5129,44,38662,352,61,1,36,0.17,Single,No,No,No
5130,54,111928,578,118,2,12,0.73,Married,No,Yes,Yes
5131,54,36327,648,91,2,36,0.48,Married,No,Yes,No
5132,48,15095,758,104,2,36,0.68,Married,No,No,No
5133,63,34552,422,7,4,12,0.59,Single,No,No,No
5134,41,130895,516,41,1,12,0.74,Divorced,Yes,No,Yes
5135,50,120608,464,41,2,12,0.39,Single,No,Yes,No
5136,27,112117,694,111,4,24,0.12,Single,No,No,No
5137,26,17176,387,51,3,36,0.85,Divorced,No,No,Yes
5138,34,112782,662,94,4,24,0.34,Single,No,No,Yes
5139,38,138648,545,47,3,48,0.61,Married,No,No,No
5140,23,20039,604,58,3,60,0.13,Single,Yes,No,Yes
5141,18,138760,765,79,2,36,0.67,Divorced,No,No,No
5142,21,16483,471,4,4,24,0.8,Married,No,Yes,Yes
5143,27,132563,842,22,1,12,0.53,Single,No,No,Yes
5144,23,139291,609,37,3,36,0.55,Married,No,No,Yes
5145,24,134170,311,82,1,60,0.45,Divorced,No,Yes,Yes
5146,48,37900,405,7,2,36,0.38,Divorced,No,No,Yes
5147,22,139137,635,10,2,48,0.46,Divorced,Yes,No,No
5148,26,25058,631,39,4,12,0.78,Single,Yes,Yes,No
5149,54,116552,697,106,4,24,0.74,Married,No,Yes,Yes
5150,58,91371,783,110,1,60,0.59,Married,Yes,Yes,Yes
5151,68,81398,487,56,1,24,0.81,Single,No,Yes,Yes
5152,49,36826,758,29,2,24,0.47,Single,Yes,Yes,Yes
5153,31,117093,765,4,1,24,0.59,Married,No,Yes,No
5154,38,71027,737,91,3,12,0.35,Divorced,No,No,No
5155,31,34445,633,16,4,24,0.58,Divorced,Yes,Yes,Yes
5156,63,84539,305,4,1,36,0.34,Divorced,No,Yes,No
5157,60,69578,460,116,3,12,0.43,Married,Yes,No,Yes
5158,29,63825,552,35,1,24,0.48,Married,Yes,No,No
5159,26,107466,385,75,3,36,0.26,Divorced,No,No,Yes
5160,50,103445,507,23,4,60,0.34,Married,Yes,Yes,Yes
5161,21,78733,682,68,2,60,0.29,Single,No,Yes,Yes
5162,55,52860,646,83,2,36,0.17,Divorced,No,Yes,Yes
5163,48,140520,694,23,3,48,0.64,Married,Yes,Yes,No
5164,45,53957,492,6,1,24,0.62,Married,No,Yes,No
5165,49,130031,414,62,3,24,0.45,Single,Yes,Yes,Yes
5166,61,29466,371,93,4,12,0.88,Single,Yes,No,Yes
5167,55,143903,731,116,2,60,0.41,Single,Yes,No,No
5168,53,99928,353,118,3,36,0.28,Married,Yes,Yes,No
5169,41,68292,391,24,4,60,0.7,Single,No,Yes,No
5170,56,92234,468,40,1,48,0.82,Single,Yes,Yes,Yes
5171,37,145042,594,77,2,36,0.4,Married,No,Yes,Yes
5172,27,115529,597,4,3,60,0.42,Single,No,No,Yes
5173,21,81307,806,16,1,12,0.64,Married,No,No,Yes
5174,34,96811,624,39,3,60,0.23,Married,Yes,No,Yes
5175,35,141318,733,106,3,48,0.27,Divorced,No,No,No
5176,31,42282,815,111,3,60,0.74,Divorced,No,Yes,Yes
5177,22,105233,514,7,2,60,0.26,Divorced,No,Yes,No
5178,40,74009,582,38,3,60,0.76,Divorced,No,Yes,No
5179,43,118476,548,82,4,12,0.82,Married,No,Yes,Yes
5180,24,32147,757,11,3,48,0.58,Divorced,No,No,No
5181,24,15283,407,17,3,60,0.71,Married,Yes,No,Yes
5182,30,133078,817,32,3,60,0.21,Married,No,No,No
5183,48,93901,799,60,4,48,0.42,Single,No,Yes,Yes
5184,19,35766,635,2,2,12,0.61,Single,No,No,Yes
5185,46,137487,424,39,3,48,0.5,Married,No,Yes,No
5186,34,103223,325,81,3,48,0.87,Divorced,No,Yes,Yes
5187,32,68686,393,79,1,60,0.62,Single,No,No,No
5188,18,135319,416,3,4,12,0.35,Single,No,Yes,No
5189,39,77070,693,7,1,24,0.14,Divorced,Yes,Yes,No
5190,31,117139,524,93,1,24,0.88,Single,Yes,Yes,Yes
5191,49,130573,303,24,2,24,0.12,Single,No,No,No
5192,43,39499,633,112,1,36,0.27,Married,No,Yes,No
5193,21,22510,428,30,2,48,0.71,Married,No,No,No
5194,30,111801,469,65,3,48,0.83,Married,Yes,Yes,No
5195,58,138838,432,21,1,48,0.12,Married,No,Yes,No
5196,18,114196,775,16,1,36,0.28,Married,Yes,No,No
5197,68,85956,409,35,3,12,0.79,Divorced,No,Yes,No
5198,65,149076,438,21,1,60,0.84,Married,Yes,No,Yes
5199,29,57969,384,23,2,24,0.64,Divorced,No,No,Yes
5200,66,49143,727,28,4,48,0.55,Single,Yes,No,Yes
5201,32,16991,558,16,1,48,0.45,Married,Yes,No,Yes
5202,41,86804,372,17,1,48,0.22,Divorced,Yes,No,No
5203,64,33817,658,31,2,36,0.43,Divorced,No,No,No
5204,20,30875,599,10,3,12,0.53,Married,Yes,Yes,Yes
5205,40,95733,442,119,3,48,0.89,Divorced,No,No,No
5206,68,142631,385,118,1,12,0.52,Married,No,Yes,Yes
5207,26,25148,587,79,3,48,0.53,Single,Yes,Yes,Yes
5208,55,36186,547,17,4,36,0.22,Married,Yes,No,No
5209,19,17558,508,104,4,36,0.36,Single,Yes,Yes,Yes
5210,66,63034,727,24,4,60,0.66,Married,Yes,Yes,No
5211,60,22446,354,19,4,48,0.21,Divorced,No,Yes,Yes
5212,61,43948,494,73,2,12,0.78,Married,No,Yes,Yes
5213,44,116719,366,20,1,48,0.37,Divorced,Yes,Yes,No
5214,60,39902,527,51,3,12,0.25,Single,Yes,No,No
5215,54,18022,347,97,2,36,0.32,Married,No,No,Yes
5216,66,59610,671,41,4,60,0.43,Single,No,Yes,Yes
5217,20,59019,839,0,2,48,0.58,Single,Yes,No,No
5218,55,18636,457,35,3,36,0.59,Divorced,Yes,No,No
5219,25,61850,459,44,3,48,0.49,Single,Yes,Yes,Yes
5220,48,40008,317,103,2,60,0.47,Married,No,No,Yes
5221,66,82850,338,113,4,36,0.23,Married,No,Yes,Yes
5222,29,19211,793,102,1,24,0.31,Single,Yes,No,No
5223,61,117006,456,65,4,36,0.78,Single,Yes,No,Yes
5224,33,108446,593,82,1,12,0.3,Single,No,Yes,Yes
5225,24,39041,611,88,2,24,0.72,Divorced,Yes,Yes,No
5226,22,21639,767,81,3,60,0.83,Divorced,No,No,Yes
5227,42,75741,691,114,1,12,0.56,Single,No,Yes,Yes
5228,37,79670,790,37,2,24,0.53,Divorced,No,No,No
5229,62,94211,305,85,2,48,0.75,Single,No,No,Yes
5230,36,46794,492,53,2,48,0.79,Divorced,No,No,Yes
5231,46,106717,309,116,3,24,0.29,Divorced,No,No,Yes
5232,42,48499,364,13,1,48,0.88,Single,Yes,Yes,No
5233,28,59728,707,14,2,24,0.83,Divorced,No,Yes,Yes
5234,26,117929,796,65,3,36,0.48,Single,No,Yes,Yes
5235,35,60332,652,12,4,12,0.85,Single,Yes,No,No
5236,20,38082,719,75,2,36,0.61,Married,Yes,No,Yes
5237,37,55831,738,69,4,12,0.81,Divorced,Yes,No,No
5238,26,110223,805,18,4,24,0.62,Divorced,Yes,No,Yes
5239,57,113632,831,9,2,48,0.42,Single,No,Yes,Yes
5240,30,105833,740,105,3,60,0.57,Married,Yes,No,No
5241,29,113545,616,9,2,12,0.88,Married,Yes,No,No
5242,21,38641,364,40,3,48,0.46,Married,Yes,Yes,Yes
5243,67,69650,649,86,3,60,0.59,Divorced,Yes,Yes,No
5244,66,105276,349,22,2,36,0.13,Divorced,No,Yes,No
5245,37,34889,627,111,4,48,0.63,Married,Yes,Yes,No
5246,26,60353,350,114,2,12,0.36,Married,Yes,Yes,No
5247,41,133618,310,45,2,36,0.37,Single,No,Yes,No
5248,39,128889,832,30,3,12,0.41,Married,No,No,No
5249,33,105161,718,102,3,36,0.22,Married,Yes,No,No
5250,57,92213,520,110,1,12,0.76,Single,No,No,Yes
5251,50,107029,557,20,4,36,0.3,Single,Yes,Yes,No
5252,28,55178,713,97,2,24,0.46,Married,No,No,Yes
5253,59,121373,350,53,3,24,0.6,Single,Yes,Yes,Yes
5254,19,97058,837,86,1,36,0.5,Single,No,No,Yes
5255,34,28428,344,118,2,36,0.37,Divorced,Yes,Yes,No
5256,25,41037,352,29,3,60,0.76,Single,Yes,No,Yes
5257,21,43326,349,38,3,60,0.77,Married,No,No,Yes
5258,60,55019,753,84,1,36,0.67,Divorced,No,Yes,No
5259,18,67296,804,59,2,60,0.77,Married,No,Yes,No
5260,45,29045,565,13,3,24,0.39,Single,No,No,Yes
5261,25,90277,399,25,2,24,0.73,Divorced,No,No,No
5262,62,128226,493,94,2,60,0.83,Married,No,Yes,Yes
5263,39,65065,786,1,3,12,0.6,Divorced,Yes,No,No
5264,47,81549,440,17,4,48,0.68,Married,No,No,Yes
5265,36,127172,670,14,3,12,0.86,Divorced,Yes,No,Yes
5266,28,132192,387,25,2,48,0.3,Single,Yes,No,No
5267,58,38509,679,50,3,48,0.36,Married,Yes,No,No
5268,41,37086,652,63,4,12,0.38,Single,Yes,No,No
5269,27,93947,447,15,4,60,0.57,Single,Yes,No,No
5270,56,121324,834,86,4,24,0.48,Married,No,No,Yes
5271,69,121523,333,55,1,24,0.21,Single,No,Yes,Yes
5272,42,146550,584,12,1,24,0.15,Single,No,Yes,No
5273,46,71509,597,14,3,12,0.2,Divorced,Yes,No,Yes
5274,34,138919,746,14,1,48,0.73,Divorced,Yes,No,No
5275,34,68929,357,30,2,60,0.88,Divorced,Yes,No,No
5276,24,55566,789,8,2,24,0.45,Divorced,Yes,Yes,No
5277,65,136690,398,85,4,12,0.86,Divorced,Yes,No,Yes
5278,25,62198,682,23,2,60,0.33,Divorced,Yes,Yes,Yes
5279,34,105740,589,48,2,36,0.33,Divorced,No,Yes,Yes
5280,60,145738,843,30,3,48,0.3,Divorced,Yes,No,No
5281,20,42559,593,12,2,48,0.28,Divorced,Yes,No,No
5282,37,121530,762,59,2,36,0.63,Divorced,No,Yes,Yes
5283,28,24136,490,2,4,48,0.57,Married,Yes,No,Yes
5284,21,118518,499,60,1,24,0.54,Married,Yes,No,No
5285,66,51356,452,96,4,36,0.81,Divorced,No,No,No
5286,24,77321,661,20,4,48,0.21,Married,Yes,No,No
5287,28,20933,530,8,1,48,0.51,Divorced,No,No,Yes
5288,34,133812,599,64,1,48,0.82,Married,No,Yes,No
5289,49,60751,747,88,2,12,0.4,Single,Yes,No,No
5290,38,115115,376,45,1,60,0.58,Married,Yes,No,No
5291,40,54549,594,50,4,24,0.52,Married,No,Yes,No
5292,36,29821,700,12,3,48,0.56,Divorced,Yes,Yes,No
5293,57,89207,802,8,4,36,0.4,Married,No,No,No
5294,26,39125,345,105,1,60,0.23,Married,No,Yes,Yes
5295,20,86271,530,26,1,60,0.29,Divorced,Yes,No,No
5296,57,67876,760,45,3,60,0.38,Divorced,Yes,No,No
5297,61,89444,314,24,2,60,0.66,Married,No,No,Yes
5298,25,24308,337,39,1,60,0.73,Single,Yes,Yes,No
5299,47,137063,506,4,4,36,0.13,Married,No,Yes,No
5300,21,116596,525,96,2,36,0.78,Divorced,Yes,Yes,No
5301,35,25995,389,88,4,60,0.18,Married,No,No,No
5302,37,119581,539,102,2,48,0.71,Divorced,No,No,No
5303,33,143024,730,29,2,24,0.28,Married,No,Yes,No
5304,21,87745,378,86,4,36,0.1,Divorced,Yes,No,No
5305,55,40696,506,17,4,12,0.64,Single,Yes,No,Yes
5306,40,40587,683,48,2,24,0.28,Single,No,Yes,No
5307,24,50567,679,30,2,24,0.37,Single,No,Yes,No
5308,50,37839,837,7,3,36,0.36,Divorced,No,Yes,Yes
5309,24,136268,311,76,2,12,0.76,Divorced,No,Yes,Yes
5310,60,147132,660,13,4,12,0.22,Single,Yes,Yes,Yes
5311,23,119183,718,0,2,36,0.1,Married,Yes,Yes,Yes
5312,18,108900,699,10,3,36,0.17,Married,Yes,No,Yes
5313,37,69790,646,50,1,24,0.12,Married,Yes,No,No
5314,28,87311,628,88,2,24,0.87,Divorced,No,No,Yes
5315,60,36642,677,29,2,60,0.22,Married,No,No,No
5316,25,62126,575,13,3,60,0.56,Married,Yes,No,No
5317,50,35010,755,43,4,12,0.88,Married,No,No,No
5318,35,17296,594,90,1,36,0.18,Married,Yes,No,No
5319,67,140432,679,76,4,36,0.6,Divorced,Yes,Yes,No
5320,19,87799,450,113,4,24,0.74,Divorced,Yes,No,No
5321,40,100902,825,95,1,36,0.65,Single,No,Yes,Yes
5322,69,87045,512,12,4,60,0.11,Divorced,No,Yes,No
5323,19,24396,618,117,1,24,0.74,Single,No,Yes,No
5324,25,81105,489,1,3,48,0.61,Divorced,Yes,No,No
5325,31,93456,629,74,1,48,0.39,Divorced,Yes,No,No
5326,28,109571,728,104,3,36,0.11,Married,No,Yes,Yes
5327,41,87219,615,15,4,48,0.67,Single,Yes,Yes,No
5328,61,60937,764,59,2,60,0.75,Divorced,Yes,Yes,No
5329,59,105779,305,16,4,36,0.5,Divorced,Yes,No,Yes
5330,51,143615,707,20,3,36,0.62,Divorced,Yes,No,No
5331,18,86030,815,44,3,12,0.2,Single,No,Yes,No
5332,40,116780,463,5,3,48,0.14,Married,No,No,No
5333,50,17339,804,17,4,24,0.77,Single,Yes,No,No
5334,23,87089,559,61,4,48,0.59,Married,Yes,No,No
5335,20,49224,411,35,1,24,0.37,Married,No,No,No
5336,59,125831,310,44,1,48,0.75,Divorced,No,No,No
5337,39,78486,739,28,1,12,0.77,Divorced,No,No,Yes
5338,40,121025,568,5,4,24,0.66,Married,No,No,Yes
5339,63,72834,635,61,2,24,0.5,Single,No,No,Yes
5340,20,73242,751,22,3,60,0.78,Married,No,Yes,Yes
5341,27,79318,609,113,4,24,0.44,Married,Yes,No,Yes
5342,26,63853,421,27,4,48,0.2,Divorced,Yes,No,No
5343,64,31912,515,16,2,36,0.8,Single,Yes,No,No
5344,41,41910,410,84,4,36,0.63,Single,No,Yes,Yes
5345,20,118397,410,14,2,36,0.68,Divorced,Yes,Yes,No
5346,19,31791,791,50,1,48,0.81,Divorced,No,Yes,Yes
5347,59,20684,548,57,4,60,0.56,Divorced,Yes,Yes,No
5348,21,48072,421,4,1,24,0.58,Married,Yes,No,No
5349,27,17909,836,29,4,48,0.69,Married,No,No,No
5350,46,110664,740,99,2,12,0.44,Divorced,No,No,Yes
5351,49,83792,847,6,1,24,0.34,Divorced,Yes,No,Yes
5352,38,142103,786,101,3,36,0.72,Divorced,No,No,Yes
5353,36,25829,562,63,1,12,0.44,Married,No,Yes,Yes
5354,49,84620,480,51,3,24,0.72,Married,No,No,No
5355,63,73192,622,31,4,60,0.53,Single,Yes,Yes,Yes
5356,32,71917,598,96,3,36,0.36,Single,No,Yes,No
5357,44,31705,492,89,3,24,0.31,Divorced,No,No,No
5358,24,104732,485,55,2,60,0.59,Divorced,Yes,Yes,No
5359,38,95514,764,15,2,12,0.58,Married,Yes,No,No
5360,29,143281,587,94,1,60,0.62,Married,No,Yes,No
5361,43,115984,842,103,4,36,0.57,Divorced,Yes,Yes,No
5362,64,42546,342,6,4,24,0.67,Single,Yes,No,Yes
5363,57,70585,371,101,3,24,0.28,Divorced,Yes,No,No
5364,21,101529,647,52,1,60,0.12,Single,Yes,Yes,No
5365,49,149986,400,21,3,48,0.73,Divorced,Yes,No,No
